"partenza_lng","partenza_lat","arrivo_lng","arrivo_lat","dev_home"
-74.0038149983005,40.7153109933688,-73.9206221145248,40.8089926205976,54
-74.0038149983005,40.7153109933688,-73.9738225407272,40.7816849391558,54
-74.0038149983005,40.7153109933688,-73.8704245606005,40.7357990986647,53
-74.0038149983005,40.7153109933688,-73.9785861342408,40.8007755416577,53
-74.0038149983005,40.7153109933688,-73.3685860710827,40.6949432221049,53
-74.0038149983005,40.7153109933688,-73.938742922833,40.8527647146352,52
-74.0038149983005,40.7153109933688,-73.9197747593828,40.86922413082,52
-74.0038149983005,40.7153109933688,-73.874257493836,40.6779775709698,52
-74.0038149983005,40.7153109933688,-73.9448146708942,40.8393352104947,51
-74.0038149983005,40.7153109933688,-73.8524454683033,40.691635583212,51
-74.0038149983005,40.7153109933688,-73.8522441256357,40.8703116597352,51
-74.0038149983005,40.7153109933688,-72.87182356094,40.8052885229215,50
-74.0038149983005,40.7153109933688,-73.8619624591636,40.847237066217,50
-74.0038149983005,40.7153109933688,-73.9689213609024,40.6616054946029,50
-74.0038149983005,40.7153109933688,-73.9935495197085,40.7798936390677,49
-74.0038149983005,40.7153109933688,-74.0473153146862,40.6214376729279,49
-74.0038149983005,40.7153109933688,-73.9485367274169,40.6759637208819,47
-74.0038149983005,40.7153109933688,-74.0448965754519,41.1145422013771,47
-74.0038149983005,40.7153109933688,-73.9134284048312,40.6619983076194,46
-74.0038149983005,40.7153109933688,-73.9095105178176,41.701806099248,45
-74.0038149983005,40.7153109933688,-73.9439170908405,40.724099425604,45
-74.0038149983005,40.7153109933688,-73.9595170287852,40.7089986831572,44
-74.0038149983005,40.7153109933688,-73.9404186416182,40.8172504002946,43
-74.0038149983005,40.7153109933688,-74.1202523185129,40.5699037900274,42
-74.0038149983005,40.7153109933688,-73.7040264225683,40.6991994918542,42
-74.0038149983005,40.7153109933688,-73.950120838107,40.800096801403,42
-74.0038149983005,40.7153109933688,-74.0507516841517,41.534579818082,41
-74.0038149983005,40.7153109933688,-73.359377661507,40.8167936245481,41
-74.0038149983005,40.7153109933688,-74.000701671941,40.597132052707,41
-74.0038149983005,40.7153109933688,-73.7015076556961,40.6702802571316,41
-74.0038149983005,40.7153109933688,-74.0643010989154,41.4781432660831,40
-74.0038149983005,40.7153109933688,-73.5349653129018,40.6744956952552,40
-74.0038149983005,40.7153109933688,-73.739721693641,40.7088551456055,40
-74.0038149983005,40.7153109933688,-73.7568442135762,41.0093572755441,39
-74.0038149983005,40.7153109933688,-73.8622452032038,40.7485566601662,39
-74.0038149983005,40.7153109933688,-73.804187061235,40.8713943181744,38
-74.0038149983005,40.7153109933688,-72.9943966863057,40.8207184417506,38
-74.0038149983005,40.7153109933688,-73.4607399837476,40.6679594493677,38
-74.0038149983005,40.7153109933688,-73.7472121915282,40.5997001787104,38
-74.0038149983005,40.7153109933688,-73.9860672672148,40.6180453423039,38
-74.0038149983005,40.7153109933688,-73.5104746093649,40.7292380412325,37
-74.0038149983005,40.7153109933688,-73.7870120074326,41.3078338721686,37
-74.0038149983005,40.7153109933688,-73.8163521783107,40.6776298271856,37
-74.0038149983005,40.7153109933688,-73.7627005159343,40.6616636640224,37
-74.0038149983005,40.7153109933688,-73.5647687627944,40.7605211295506,36
-74.0038149983005,40.7153109933688,-73.9895150910374,40.7373082820064,36
-74.0038149983005,40.7153109933688,-74.0087098762793,40.713699255094,34
-74.0038149983005,40.7153109933688,-73.8988369880296,40.8251266554948,34
-74.0038149983005,40.7153109933688,-73.9932472339776,41.1420449294607,34
-74.0038149983005,40.7153109933688,-73.6371536714985,40.6322877654411,34
-74.0038149983005,40.7153109933688,-73.9617418066144,40.7525142940529,34
-74.0038149983005,40.7153109933688,-73.8520734632724,41.1695147564865,33
-74.0038149983005,40.7153109933688,-73.849129816079,41.6859313266945,33
-74.0038149983005,40.7153109933688,-73.7422561822847,40.6623696221619,33
-74.0038149983005,40.7153109933688,-73.9019715963576,40.8497332344614,32
-74.0038149983005,40.7153109933688,-73.9188637795223,40.8206217593109,32
-74.0038149983005,40.7153109933688,-73.8256230828011,40.9290602856862,32
-74.0038149983005,40.7153109933688,-73.5486769387708,40.6678756434581,32
-74.0038149983005,40.7153109933688,-73.8193647517239,40.7464667016231,31
-74.0038149983005,40.7153109933688,-73.5973416867291,40.6591824377639,31
-74.0038149983005,40.7153109933688,-73.2202639365586,40.8472107078778,31
-74.0038149983005,40.7153109933688,-73.8386902194772,40.8494367306647,31
-74.0038149983005,40.7153109933688,-73.8463937802516,40.7270021947381,30
-74.0038149983005,40.7153109933688,-73.859969947124,40.8429751885797,30
-74.0038149983005,40.7153109933688,-73.837781876984,40.9059403031633,29
-74.0038149983005,40.7153109933688,-73.3369252408102,40.766063628678,29
-74.0038149983005,40.7153109933688,-73.4740379744994,40.7727030163612,29
-74.0038149983005,40.7153109933688,-73.9382411100894,40.6470029241016,28
-74.0038149983005,40.7153109933688,-74.0004531120523,40.7502338170277,28
-74.0038149983005,40.7153109933688,-73.0194876555829,40.8891131559875,28
-74.0038149983005,40.7153109933688,-73.8910348817761,41.2853205129694,28
-74.0038149983005,40.7153109933688,-73.4133990496647,40.8698519239171,28
-74.0038149983005,40.7153109933688,-73.5120534081721,40.6846486202854,27
-74.0038149983005,40.7153109933688,-73.9060846654737,40.8783437496391,27
-74.0038149983005,40.7153109933688,-73.8599562064194,40.8234636239997,27
-74.0038149983005,40.7153109933688,-73.9387726498854,40.8140752804183,27
-74.0038149983005,40.7153109933688,-73.6755629663528,41.0267380684655,26
-74.0038149983005,40.7153109933688,-73.8907600012332,41.6019513876488,26
-74.0038149983005,40.7153109933688,-73.9993327804458,40.7105606066666,26
-74.0038149983005,40.7153109933688,-73.0849409634279,40.8695864003741,26
-74.0038149983005,40.7153109933688,-73.6683916264285,41.4496515517658,25
-74.0038149983005,40.7153109933688,-74.0808804468506,40.5958264512256,25
-74.0038149983005,40.7153109933688,-73.8829104787261,40.7498585456287,25
-74.0038149983005,40.7153109933688,-73.3589120144026,40.7164633884728,25
-74.0038149983005,40.7153109933688,-73.4132743807531,40.7303135469789,24
-74.0038149983005,40.7153109933688,-73.5838927949762,40.649159202207,24
-74.0038149983005,40.7153109933688,-74.0002543692385,40.7157608909641,24
-74.0038149983005,40.7153109933688,-73.7096876146341,40.8276464524011,24
-74.0038149983005,40.7153109933688,-73.8111338210624,40.8220273586769,24
-74.0038149983005,40.7153109933688,-73.9368497360719,40.8263031236402,24
-74.0038149983005,40.7153109933688,-73.9337216030351,40.6736931164531,24
-74.0038149983005,40.7153109933688,-73.1243749535524,40.8251619670684,23
-74.0038149983005,40.7153109933688,-72.9492929868445,40.8676346164743,23
-74.0038149983005,40.7153109933688,-73.7743841344562,40.6787347593036,23
-74.0038149983005,40.7153109933688,-78.6671679228389,42.9122028700528,23
-74.0038149983005,40.7153109933688,-73.8031883348475,40.7036234677565,23
-74.0038149983005,40.7153109933688,-75.2255744809703,43.0826090224553,22
-74.0038149983005,40.7153109933688,-73.9986168670777,40.7310156922367,22
-74.0038149983005,40.7153109933688,-73.6402754106389,40.8608463370835,22
-74.0038149983005,40.7153109933688,-78.8039027408696,42.9350722282189,22
-74.0038149983005,40.7153109933688,-73.8924840434667,40.9201098715495,22
-74.0038149983005,40.7153109933688,-73.9510307256687,40.7429647499007,22
-74.0038149983005,40.7153109933688,-73.6460887729036,40.7298267906988,22
-74.0038149983005,40.7153109933688,-73.7938272588286,41.5680262751615,22
-74.0038149983005,40.7153109933688,-73.192693140902,40.7696717724187,21
-74.0038149983005,40.7153109933688,-73.9524198441193,40.6646408180057,21
-74.0038149983005,40.7153109933688,-73.3293767950565,40.6945712511044,21
-74.0038149983005,40.7153109933688,-73.8698777630157,40.8283036803765,21
-74.0038149983005,40.7153109933688,-73.6625414072533,40.5843718794909,21
-74.0038149983005,40.7153109933688,-77.4426680764749,43.0923593473393,21
-74.0038149983005,40.7153109933688,-73.7995605202468,40.7145881574011,21
-74.0038149983005,40.7153109933688,-73.8534861233141,40.7020776786588,21
-74.0038149983005,40.7153109933688,-73.9992457595645,41.2274410864642,21
-74.0038149983005,40.7153109933688,-78.7257765047064,42.9407673789906,21
-74.0038149983005,40.7153109933688,-72.6572120140045,40.9296499853032,21
-74.0038149983005,40.7153109933688,-73.2693506646742,40.8422056793683,21
-74.0038149983005,40.7153109933688,-73.9201080722108,41.2921835833906,20
-74.0038149983005,40.7153109933688,-73.738953638798,41.3804796681289,20
-74.0038149983005,40.7153109933688,-75.9089213126774,43.9753990621042,20
-74.0038149983005,40.7153109933688,-73.9731036993258,40.6444039111787,20
-74.0038149983005,40.7153109933688,-77.5955774664372,43.1805918133376,20
-74.0038149983005,40.7153109933688,-74.0046724655353,40.7175734911799,20
-74.0038149983005,40.7153109933688,-74.004663626035,40.7368181464565,20
-74.0038149983005,40.7153109933688,-73.6684662593542,42.7249827072103,20
-74.0038149983005,40.7153109933688,-73.9466448702982,40.5999753903678,20
-74.0038149983005,40.7153109933688,-73.633833903823,40.6595572266516,20
-74.0038149983005,40.7153109933688,-73.2465354265057,40.7117496716614,20
-74.0038149983005,40.7153109933688,-74.185890896788,41.3272645416491,19
-74.0038149983005,40.7153109933688,-78.7411471592463,42.8987961566584,19
-74.0038149983005,40.7153109933688,-73.9972762185561,40.7281241310883,19
-74.0038149983005,40.7153109933688,-73.9917344693143,40.7622091963116,19
-74.0038149983005,40.7153109933688,-74.3319810414514,41.392337582499,19
-74.0038149983005,40.7153109933688,-73.2973048368299,40.7028198109542,19
-74.0038149983005,40.7153109933688,-73.0620865851132,40.7912701517099,19
-74.0038149983005,40.7153109933688,-78.6930512239292,43.1625369896949,19
-74.0038149983005,40.7153109933688,-73.9829980680083,40.5812949679643,19
-74.0038149983005,40.7153109933688,-77.6066637535643,43.2204647867517,19
-74.0038149983005,40.7153109933688,-74.0463738385716,41.9847067671248,19
-74.0038149983005,40.7153109933688,-73.8021322626155,40.7592441381324,18
-74.0038149983005,40.7153109933688,-73.8080213851843,40.784791830443,18
-74.0038149983005,40.7153109933688,-73.8356626629469,40.9305007078051,18
-74.0038149983005,40.7153109933688,-78.8395763957028,43.007527108279,18
-74.0038149983005,40.7153109933688,-73.4176014928512,40.6832162743127,18
-74.0038149983005,40.7153109933688,-73.9195557000346,40.6807900102992,18
-74.0038149983005,40.7153109933688,-73.8638679708009,40.91596351251,18
-74.0038149983005,40.7153109933688,-73.9076596483329,40.8144456252692,18
-74.0038149983005,40.7153109933688,-73.9708544741272,40.5938319066822,18
-74.0038149983005,40.7153109933688,-73.842994944371,40.6815361413906,17
-74.0038149983005,40.7153109933688,-73.8694634941453,42.8199753210528,17
-74.0038149983005,40.7153109933688,-78.8822370485234,42.9765402876606,17
-74.0038149983005,40.7153109933688,-73.7998760242599,40.7333137137657,17
-74.0038149983005,40.7153109933688,-73.7922170026003,40.5985606202027,17
-74.0038149983005,40.7153109933688,-73.9877087045024,40.6932903388312,17
-74.0038149983005,40.7153109933688,-73.9951092680979,40.7160301710009,17
-74.0038149983005,40.7153109933688,-73.6750833149168,40.7297413844869,17
-74.0038149983005,40.7153109933688,-73.9627784860402,40.7479482230088,17
-74.0038149983005,40.7153109933688,-73.5058559814221,40.8144847783056,17
-74.0038149983005,40.7153109933688,-73.771437975065,40.765205546065,17
-74.0038149983005,40.7153109933688,-73.9100249352519,40.7467546630483,17
-74.0038149983005,40.7153109933688,-73.9030427637385,40.9043759270547,16
-74.0038149983005,40.7153109933688,-74.3400617555398,41.6458171173489,16
-74.0038149983005,40.7153109933688,-73.8428442393568,40.8353654964853,16
-74.0038149983005,40.7153109933688,-73.9292388762244,40.7721506518074,16
-74.0038149983005,40.7153109933688,-73.6361676428997,40.7438598667834,16
-74.0038149983005,40.7153109933688,-78.8735829973655,42.8841961965171,16
-74.0038149983005,40.7153109933688,-73.7243550891628,40.789884210001,16
-74.0038149983005,40.7153109933688,-73.9375769865787,40.6287445866907,16
-74.0038149983005,40.7153109933688,-72.1754681382162,40.9849481337413,15
-74.0038149983005,40.7153109933688,-73.9357371811732,40.7577584754432,15
-74.0038149983005,40.7153109933688,-73.6576545423927,43.3311810033626,15
-74.0038149983005,40.7153109933688,-73.5589221546588,40.7094474385316,15
-74.0038149983005,40.7153109933688,-74.1800003119824,41.5578852811229,15
-74.0038149983005,40.7153109933688,-73.7912391648222,40.6938861888548,15
-74.0038149983005,40.7153109933688,-73.7279840807392,40.9478446156847,15
-74.0038149983005,40.7153109933688,-74.1101366094566,41.1241524551203,15
-74.0038149983005,40.7153109933688,-73.0440300072951,40.842419560963,15
-74.0038149983005,40.7153109933688,-73.7811080902531,41.050056399864,15
-74.0038149983005,40.7153109933688,-73.9565395329867,41.5108964564719,14
-74.0038149983005,40.7153109933688,-74.064414546674,41.1182999821068,14
-74.0038149983005,40.7153109933688,-78.7604428558364,42.8331797323109,14
-74.0038149983005,40.7153109933688,-77.5587279850284,43.1670423096542,14
-74.0038149983005,40.7153109933688,-74.0840468116412,40.6120733653775,14
-74.0038149983005,40.7153109933688,-73.8446845503726,40.9690844991643,14
-74.0038149983005,40.7153109933688,-72.5268977356188,40.8692648688624,14
-74.0038149983005,40.7153109933688,-79.0415699781131,43.1133289608967,14
-74.0038149983005,40.7153109933688,-73.2984056384452,40.8556457616183,14
-74.0038149983005,40.7153109933688,-75.234329219084,43.1056499539052,14
-74.0038149983005,40.7153109933688,-73.8298204086411,40.7666558353709,14
-74.0038149983005,40.7153109933688,-73.8815014426664,40.6503180707152,14
-74.0038149983005,40.7153109933688,-74.0019165598439,40.7011765848853,14
-74.0038149983005,40.7153109933688,-78.8324797891161,42.7436147609992,14
-74.0038149983005,40.7153109933688,-73.9122954178334,40.7789604348782,14
-74.0038149983005,40.7153109933688,-76.5630135675679,42.9299481246034,14
-74.0038149983005,40.7153109933688,-73.7021215639968,40.7200984363253,13
-74.0038149983005,40.7153109933688,-76.4984906465392,42.4396502355351,13
-74.0038149983005,40.7153109933688,-73.9661556933998,40.7972874156841,13
-74.0038149983005,40.7153109933688,-73.8386147700074,40.5727256835485,13
-74.0038149983005,40.7153109933688,-74.0018771663246,40.7127359438595,13
-74.0038149983005,40.7153109933688,-73.4947474320883,40.7510707738042,13
-74.0038149983005,40.7153109933688,-73.9279101826543,40.7998072764547,13
-74.0038149983005,40.7153109933688,-73.8475735385145,41.0822208546873,13
-74.0038149983005,40.7153109933688,-73.9116420770751,40.7605400897775,13
-74.0038149983005,40.7153109933688,-77.699868573575,43.2167317841974,13
-74.0038149983005,40.7153109933688,-73.9050662149533,41.7799463379256,13
-74.0038149983005,40.7153109933688,-74.0212171906621,40.6361911751329,13
-74.0038149983005,40.7153109933688,-73.727557565184,43.0773032143667,13
-74.0038149983005,40.7153109933688,-75.8550492718221,43.9016831256372,13
-74.0038149983005,40.7153109933688,-75.4569273511707,43.2167700490234,13
-74.0038149983005,40.7153109933688,-74.0023945384277,41.0960643892093,12
-74.0038149983005,40.7153109933688,-73.7235763641872,40.9685539869571,12
-74.0038149983005,40.7153109933688,-73.6737811163393,40.7048479711873,12
-74.0038149983005,40.7153109933688,-73.7591837797635,40.9398267202048,12
-74.0038149983005,40.7153109933688,-74.0080764427142,40.7090928342479,12
-74.0038149983005,40.7153109933688,-78.9648552911133,43.0976269677322,12
-74.0038149983005,40.7153109933688,-77.6821646146848,43.2635132230535,12
-74.0038149983005,40.7153109933688,-73.5909470406426,41.4121597857295,12
-74.0038149983005,40.7153109933688,-73.8790394747268,40.8410590228168,12
-74.0038149983005,40.7153109933688,-73.7822961256474,42.8472553070611,12
-74.0038149983005,40.7153109933688,-73.9372861517077,40.8276624692045,12
-74.0038149983005,40.7153109933688,-73.9338070232373,40.8002736436579,12
-74.0038149983005,40.7153109933688,-73.2213508516263,40.7306814947716,12
-74.0038149983005,40.7153109933688,-73.8167057023013,40.7299079729677,12
-74.0038149983005,40.7153109933688,-73.9483422208738,40.7061223341527,12
-74.0038149983005,40.7153109933688,-74.0021893837442,40.6370407866884,12
-74.0038149983005,40.7153109933688,-76.2204843657548,43.1462695494106,11
-74.0038149983005,40.7153109933688,-78.8649474599815,42.9554003774195,11
-74.0038149983005,40.7153109933688,-74.0042407177034,40.6757548127554,11
-74.0038149983005,40.7153109933688,-73.7859110287117,40.9677101549423,11
-74.0038149983005,40.7153109933688,-77.6659743084497,43.2307189393207,11
-74.0038149983005,40.7153109933688,-73.602498830801,40.827550840137,11
-74.0038149983005,40.7153109933688,-74.0018041058302,40.6809423212682,11
-74.0038149983005,40.7153109933688,-73.8223727945671,40.6945021140494,11
-74.0038149983005,40.7153109933688,-73.9691911440775,40.7931177624901,11
-74.0038149983005,40.7153109933688,-73.5331936699736,40.7573623202185,11
-74.0038149983005,40.7153109933688,-75.8866501332221,42.1525709799151,11
-74.0038149983005,40.7153109933688,-78.8499815760975,43.0597353618493,11
-74.0038149983005,40.7153109933688,-73.9586341869332,40.8145401349341,11
-74.0038149983005,40.7153109933688,-73.9403613399742,40.7989111335972,11
-74.0038149983005,40.7153109933688,-73.9983200937997,40.7189369009575,11
-74.0038149983005,40.7153109933688,-72.9895556769899,40.93057418033,11
-74.0038149983005,40.7153109933688,-73.055535785893,40.866901277506,11
-74.0038149983005,40.7153109933688,-73.8818837582375,40.8441708803098,11
-74.0038149983005,40.7153109933688,-73.952297293796,40.7897938064956,11
-74.0038149983005,40.7153109933688,-73.7782195047386,41.0277253422248,10
-74.0038149983005,40.7153109933688,-73.0790528579006,40.7462475897486,10
-74.0038149983005,40.7153109933688,-73.9225270793275,40.740608448047,10
-74.0038149983005,40.7153109933688,-73.7490794992159,40.706177222767,10
-74.0038149983005,40.7153109933688,-78.7488159273886,42.9732733263405,10
-74.0038149983005,40.7153109933688,-74.0066051657766,41.0584821470132,10
-74.0038149983005,40.7153109933688,-73.9676715994649,40.6946592656078,10
-74.0038149983005,40.7153109933688,-73.6872583835666,40.9780921441922,10
-74.0038149983005,40.7153109933688,-72.9776540017923,40.9576067438292,10
-74.0038149983005,40.7153109933688,-73.7800976321437,40.5910230524372,10
-74.0038149983005,40.7153109933688,-74.3535083031151,41.2683657641664,10
-74.0038149983005,40.7153109933688,-73.6741416937102,40.6589777445946,10
-74.0038149983005,40.7153109933688,-73.810835608993,40.9065154339047,10
-74.0038149983005,40.7153109933688,-73.7644717225633,40.6991703470738,10
-74.0038149983005,40.7153109933688,-73.9812314414651,40.6953120050364,10
-74.0038149983005,40.7153109933688,-73.8003765981517,40.6772073089917,10
-74.0038149983005,40.7153109933688,-73.8504840545769,40.9005541268329,10
-74.0038149983005,40.7153109933688,-78.7978989073159,42.9752080826174,10
-74.0038149983005,40.7153109933688,-73.9062056492982,41.2011794243796,10
-74.0038149983005,40.7153109933688,-73.7536764479325,40.729620626419,10
-74.0038149983005,40.7153109933688,-72.9355567778891,40.9280273722802,10
-74.0038149983005,40.7153109933688,-73.7976254079462,40.9971411124616,10
-74.0038149983005,40.7153109933688,-73.9547261090855,40.5957471375,10
-74.0038149983005,40.7153109933688,-73.3880606650238,40.7449989000181,10
-74.0038149983005,40.7153109933688,-73.0530125041275,40.9098878940987,10
-74.0038149983005,40.7153109933688,-73.9134555516331,40.8174963571262,10
-74.0038149983005,40.7153109933688,-73.9933163098828,40.7669649274463,10
-74.0038149983005,40.7153109933688,-73.9756316050335,40.7263680278755,10
-74.0038149983005,40.7153109933688,-73.898616117468,40.8506600807525,9
-74.0038149983005,40.7153109933688,-77.7342367041151,43.1207242847393,9
-74.0038149983005,40.7153109933688,-73.9050539517252,40.672599713017,9
-74.0038149983005,40.7153109933688,-73.9126133940585,40.8525132459903,9
-74.0038149983005,40.7153109933688,-73.9857473965311,40.7111738600611,9
-74.0038149983005,40.7153109933688,-76.080439203327,42.1382387522469,9
-74.0038149983005,40.7153109933688,-73.8979552436081,40.8535320362316,9
-74.0038149983005,40.7153109933688,-73.9470079159149,40.7014096176276,9
-74.0038149983005,40.7153109933688,-73.900450754491,40.6667309333382,9
-74.0038149983005,40.7153109933688,-74.2083281478616,40.5357197468445,9
-74.0038149983005,40.7153109933688,-73.9981615001736,40.7091583604607,9
-74.0038149983005,40.7153109933688,-73.8442186133605,40.8559445217164,9
-74.0038149983005,40.7153109933688,-74.0123168156367,40.7106221458837,9
-74.0038149983005,40.7153109933688,-73.8485797561757,40.7852674662476,9
-74.0038149983005,40.7153109933688,-76.4190399556403,43.43291405827,9
-74.0038149983005,40.7153109933688,-73.175772367819,40.7515593989328,9
-74.0038149983005,40.7153109933688,-73.3361264924921,40.907014916896,9
-74.0038149983005,40.7153109933688,-74.0403429638721,41.1930683708715,9
-74.0038149983005,40.7153109933688,-73.9640461584219,40.7963742239362,9
-74.0038149983005,40.7153109933688,-74.2249305987655,41.56975199018,9
-74.0038149983005,40.7153109933688,-72.4185755999302,40.9051703749966,9
-74.0038149983005,40.7153109933688,-73.6413964444456,40.786660111519,9
-74.0038149983005,40.7153109933688,-73.9908946228245,40.774304261199,9
-74.0038149983005,40.7153109933688,-73.9040308041102,40.8240009607515,9
-74.0038149983005,40.7153109933688,-73.8693565039854,40.8372181329716,9
-74.0038149983005,40.7153109933688,-77.5471784646038,43.1322724264197,9
-74.0038149983005,40.7153109933688,-74.0156304451556,40.7155580536143,8
-74.0038149983005,40.7153109933688,-73.9754914230787,40.7964861066408,8
-74.0038149983005,40.7153109933688,-74.2576589720003,41.3236023362616,8
-74.0038149983005,40.7153109933688,-73.9904989858927,40.6417571183916,8
-74.0038149983005,40.7153109933688,-73.9805558920616,40.718231025396,8
-74.0038149983005,40.7153109933688,-72.8365494010472,40.9514144299582,8
-74.0038149983005,40.7153109933688,-73.9311315307258,40.7025581808761,8
-74.0038149983005,40.7153109933688,-73.1637297312437,40.8786082545269,8
-74.0038149983005,40.7153109933688,-73.8376606092592,40.8835580488685,8
-74.0038149983005,40.7153109933688,-73.9455118910137,40.7545634597208,8
-74.0038149983005,40.7153109933688,-72.8540934736931,40.807404271993,8
-74.0038149983005,40.7153109933688,-73.9651392225741,40.8105785708688,8
-74.0038149983005,40.7153109933688,-78.8209697565721,42.9067102989403,8
-74.0038149983005,40.7153109933688,-76.1443065048554,43.0742146027254,8
-74.0038149983005,40.7153109933688,-73.8118607033845,41.0563680755679,8
-74.0038149983005,40.7153109933688,-73.883772065576,40.8335732635967,8
-74.0038149983005,40.7153109933688,-73.856347657601,40.69418670628,8
-74.0038149983005,40.7153109933688,-73.9933490387017,40.711687023422,8
-74.0038149983005,40.7153109933688,-75.0491063073805,42.4623009688592,8
-74.0038149983005,40.7153109933688,-73.8244145514059,40.7000496760913,8
-74.0038149983005,40.7153109933688,-73.9238699656009,40.820827518287,8
-74.0038149983005,40.7153109933688,-76.1456954167941,43.1221934262818,8
-74.0038149983005,40.7153109933688,-78.4209079118557,42.085423651052,8
-74.0038149983005,40.7153109933688,-73.9245726877299,40.7910059917912,8
-74.0038149983005,40.7153109933688,-77.4592727618256,43.2058309111457,8
-74.0038149983005,40.7153109933688,-73.9093252300877,40.8271796078775,8
-74.0038149983005,40.7153109933688,-73.905966786249,40.861093861581,8
-74.0038149983005,40.7153109933688,-73.4087697032205,40.7894837311689,8
-74.0038149983005,40.7153109933688,-73.9415792684111,40.7027127940411,8
-74.0038149983005,40.7153109933688,-73.9383913825919,40.842745116098,8
-74.0038149983005,40.7153109933688,-74.008102220529,40.7056584707679,8
-74.0038149983005,40.7153109933688,-76.1809615309444,43.1123057762847,8
-74.0038149983005,40.7153109933688,-73.9080678368807,40.820239517201,8
-74.0038149983005,40.7153109933688,-73.9947529882882,41.7188808221007,8
-74.0038149983005,40.7153109933688,-76.9913737858919,42.8622249865743,8
-74.0038149983005,40.7153109933688,-73.9706173128788,40.6742685945179,8
-74.0038149983005,40.7153109933688,-73.8648853765181,42.7063142451685,8
-74.0038149983005,40.7153109933688,-73.8993117493467,40.7249496728402,8
-74.0038149983005,40.7153109933688,-73.8944949218513,40.6685331542336,8
-74.0038149983005,40.7153109933688,-73.9921294484291,40.7565691583134,8
-74.0038149983005,40.7153109933688,-74.0153048677913,41.466874832567,8
-74.0038149983005,40.7153109933688,-74.0073007167498,40.7201699177704,8
-74.0038149983005,40.7153109933688,-73.9884252959471,40.6974259967696,8
-74.0038149983005,40.7153109933688,-73.8769889869881,40.6780248014798,8
-74.0038149983005,40.7153109933688,-74.0034055934449,40.7095840312308,8
-74.0038149983005,40.7153109933688,-73.9835599260738,40.716579453128,8
-74.0038149983005,40.7153109933688,-74.0189334686592,40.6111482223259,8
-74.0038149983005,40.7153109933688,-73.1002315171614,40.8673357159204,8
-74.0038149983005,40.7153109933688,-73.6970065771813,40.7181487661916,8
-74.0038149983005,40.7153109933688,-73.7599472526564,40.7346343240748,7
-74.0038149983005,40.7153109933688,-73.9170942870821,42.7948231043158,7
-74.0038149983005,40.7153109933688,-73.8912351332607,40.945997494917,7
-74.0038149983005,40.7153109933688,-73.7216786180152,40.7057109791156,7
-74.0038149983005,40.7153109933688,-78.19952597531,42.9955185864524,7
-74.0038149983005,40.7153109933688,-73.8455553211297,41.0102891231641,7
-74.0038149983005,40.7153109933688,-73.8009852305201,42.6569126748993,7
-74.0038149983005,40.7153109933688,-73.978589829263,40.7184759616943,7
-74.0038149983005,40.7153109933688,-73.92900828019,40.6901977440143,7
-74.0038149983005,40.7153109933688,-73.999454541091,40.7597105129413,7
