"arrivo_lng","arrivo_lat","partenza_lng","partenza_lat","dev_home"
-74.0325939728768,40.618381819227,-73.9515785713404,40.8019708309706,15
-74.0325939728768,40.618381819227,-73.9816380816608,40.7617980676357,15
-74.0325939728768,40.618381819227,-73.9499244203444,40.7693082560679,14
-74.0325939728768,40.618381819227,-73.9019715963576,40.8497332344614,14
-74.0325939728768,40.618381819227,-73.9489593907231,40.7900266825655,14
-74.0325939728768,40.618381819227,-73.9872259874406,40.7637303980502,14
-74.0325939728768,40.618381819227,-73.9895150910374,40.7373082820064,14
-74.0325939728768,40.618381819227,-73.8704245606005,40.7357990986647,14
-74.0325939728768,40.618381819227,-73.9403613399742,40.7989111335972,14
-74.0325939728768,40.618381819227,-73.9076596483329,40.8144456252692,14
-74.0325939728768,40.618381819227,-73.960277715919,40.7989997682621,14
-74.0325939728768,40.618381819227,-73.9720228177679,40.7956065322334,14
-74.0325939728768,40.618381819227,-73.9932472339776,41.1420449294607,14
-74.0325939728768,40.618381819227,-73.942855647796,40.7920564964591,13
-74.0325939728768,40.618381819227,-73.9531127508767,40.7780077231677,13
-74.0325939728768,40.618381819227,-73.9544223653542,40.8031684378221,13
-74.0325939728768,40.618381819227,-73.9579878567468,40.8021890175277,13
-74.0325939728768,40.618381819227,-73.9532455703028,40.8009000049387,13
-74.0325939728768,40.618381819227,-73.9696607863855,40.7962964069797,13
-74.0325939728768,40.618381819227,-73.9809317914171,40.7667470628874,13
-74.0325939728768,40.618381819227,-73.4623773386764,44.6865269208241,13
-74.0325939728768,40.618381819227,-73.6576545423927,43.3311810033626,13
-74.0325939728768,40.618381819227,-73.9428242487548,40.7793120707718,13
-74.0325939728768,40.618381819227,-73.9591403212727,40.7818460983402,13
-74.0325939728768,40.618381819227,-73.9475468607289,40.7815039980472,13
-74.0325939728768,40.618381819227,-73.95122966537,40.7805973037473,13
-74.0325939728768,40.618381819227,-73.9921294484291,40.7565691583134,13
-74.0325939728768,40.618381819227,-73.9518301792165,40.8231312040911,13
-74.0325939728768,40.618381819227,-73.8755016333332,40.8578212754456,13
-74.0325939728768,40.618381819227,-73.9541200744421,40.7724969170182,13
-74.0325939728768,40.618381819227,-73.952808358558,40.7677625448384,13
-74.0325939728768,40.618381819227,-73.9278969757315,40.8459114459701,13
-74.0325939728768,40.618381819227,-73.9419992738725,40.7966714734398,13
-74.0325939728768,40.618381819227,-73.9465410950669,40.8039185535862,13
-74.0325939728768,40.618381819227,-73.9534479321759,40.7692796223972,12
-74.0325939728768,40.618381819227,-73.9456639745844,40.8003135502914,12
-74.0325939728768,40.618381819227,-73.9395890861985,40.8086324653465,12
-74.0325939728768,40.618381819227,-73.9740753952802,40.7864283207892,12
-74.0325939728768,40.618381819227,-73.9663499781897,40.7919237543167,12
-74.0325939728768,40.618381819227,-73.939144839639,40.7930106222391,12
-74.0325939728768,40.618381819227,-73.9354549314101,40.8130633605193,12
-74.0325939728768,40.618381819227,-73.9452220739034,40.7980286605709,12
-74.0325939728768,40.618381819227,-73.9420156854786,40.8096375451496,12
-74.0325939728768,40.618381819227,-73.9600891451698,40.7805420996357,12
-74.0325939728768,40.618381819227,-73.7568442135762,41.0093572755441,12
-74.0325939728768,40.618381819227,-73.9864163883394,40.769504898377,12
-74.0325939728768,40.618381819227,-73.9668212404206,40.7912751656183,12
-74.0325939728768,40.618381819227,-73.9470663227059,40.7780194475022,12
-74.0325939728768,40.618381819227,-73.9553813999493,40.8069507008844,12
-74.0325939728768,40.618381819227,-73.9432655761957,40.8184485655118,12
-74.0325939728768,40.618381819227,-73.9721822247362,40.7890192290431,12
-74.0325939728768,40.618381819227,-73.9647403340635,40.7941502762102,12
-74.0325939728768,40.618381819227,-73.9574294729547,40.7679612352229,12
-74.0325939728768,40.618381819227,-73.9939669314939,40.7540487309276,12
-74.0325939728768,40.618381819227,-73.9450314403813,40.748560479599,12
-74.0325939728768,40.618381819227,-73.95343649067,40.7882151986143,12
-74.0325939728768,40.618381819227,-73.955357197765,40.8018870958104,12
-74.0325939728768,40.618381819227,-73.9888035908091,40.7713285437629,12
-74.0325939728768,40.618381819227,-73.9510307256687,40.7429647499007,12
-74.0325939728768,40.618381819227,-73.9796988403105,40.7736323757994,12
-74.0325939728768,40.618381819227,-73.9417304094236,40.7894699229335,12
-74.0325939728768,40.618381819227,-73.9442849671551,40.7755364454082,12
-74.0325939728768,40.618381819227,-72.3063499817493,40.9142157354447,12
-74.0325939728768,40.618381819227,-73.9423535809657,40.8196948186438,12
-74.0325939728768,40.618381819227,-73.9895802120831,40.7600752389451,12
-74.0325939728768,40.618381819227,-73.9845419770593,40.7669805861101,12
-74.0325939728768,40.618381819227,-73.9835422520516,40.763256124135,11
-74.0325939728768,40.618381819227,-73.9938072505786,40.759364935878,11
-74.0325939728768,40.618381819227,-73.9597334209128,40.7689334638397,11
-74.0325939728768,40.618381819227,-73.9752633553819,40.7886357816886,11
-74.0325939728768,40.618381819227,-73.8522441256357,40.8703116597352,11
-74.0325939728768,40.618381819227,-73.9990120938718,40.712550783803,11
-74.0325939728768,40.618381819227,-73.9292388762244,40.7721506518074,11
-74.0325939728768,40.618381819227,-73.9517524528649,40.7757439118105,11
-74.0325939728768,40.618381819227,-73.999454541091,40.7597105129413,11
-74.0325939728768,40.618381819227,-73.9502253867845,40.7868659921996,11
-74.0325939728768,40.618381819227,-73.9776191529137,40.776471623218,11
-74.0325939728768,40.618381819227,-73.9506871095764,40.7862076490443,11
-74.0325939728768,40.618381819227,-73.9529193244897,40.7817186703638,11
-74.0325939728768,40.618381819227,-74.0049732547562,40.706782644361,11
-74.0325939728768,40.618381819227,-73.9535324684485,40.7998689796179,11
-74.0325939728768,40.618381819227,-73.9617418066144,40.7525142940529,11
-74.0325939728768,40.618381819227,-73.9803222108199,40.7816112619997,11
-74.0325939728768,40.618381819227,-73.9538327592205,40.7862370723923,11
-74.0325939728768,40.618381819227,-73.9413899012769,40.8041689887103,11
-74.0325939728768,40.618381819227,-73.9837904881569,40.7782105398385,11
-74.0325939728768,40.618381819227,-73.9718352163429,40.8014942008659,11
-74.0325939728768,40.618381819227,-73.9268637963591,40.6878218386779,11
-74.0325939728768,40.618381819227,-73.9482506750193,40.7842946037747,11
-74.0325939728768,40.618381819227,-73.9100249352519,40.7467546630483,11
-74.0325939728768,40.618381819227,-73.969693281343,40.7645018900304,11
-74.0325939728768,40.618381819227,-73.9490038834996,40.7838991071527,11
-74.0325939728768,40.618381819227,-73.94624097637,40.772016362562,10
-74.0325939728768,40.618381819227,-73.9538137798608,40.7576312122187,10
-74.0325939728768,40.618381819227,-73.9559257630719,40.7741517542418,10
-74.0325939728768,40.618381819227,-74.004907269072,40.7520313557307,10
-74.0325939728768,40.618381819227,-73.9972762185561,40.7281241310883,10
-74.0325939728768,40.618381819227,-73.9385995451897,40.8197423169081,10
-74.0325939728768,40.618381819227,-73.9267125340171,40.7641993644118,10
-74.0325939728768,40.618381819227,-73.9514200599363,40.6124803373552,10
-74.0325939728768,40.618381819227,-73.9597498238911,40.772353136991,10
-74.0325939728768,40.618381819227,-72.4102773270528,40.8644469122827,10
-74.0325939728768,40.618381819227,-73.9558428339536,40.7791590025935,10
-74.0325939728768,40.618381819227,-73.9705099789223,40.7862281059626,10
-74.0325939728768,40.618381819227,-73.9387726498854,40.8140752804183,10
-74.0325939728768,40.618381819227,-73.8163521783107,40.6776298271856,10
-74.0325939728768,40.618381819227,-73.9638136693991,40.8004900638951,10
-74.0325939728768,40.618381819227,-73.9710039633676,40.7855489496548,10
-74.0325939728768,40.618381819227,-73.9771514938713,40.7822071274687,10
-74.0325939728768,40.618381819227,-73.9464275989869,40.7906033271862,10
-74.0325939728768,40.618381819227,-73.9861806876335,40.7800753331699,10
-74.0325939728768,40.618381819227,-73.9647756563651,40.76201745087,10
-74.0325939728768,40.618381819227,-73.9484642277867,40.7802500520253,10
-74.0325939728768,40.618381819227,-74.1519352857971,40.599252988991,10
-74.0325939728768,40.618381819227,-73.9555268661647,40.7705713374602,10
-74.0325939728768,40.618381819227,-73.9733477197697,40.7874238771796,10
-74.0325939728768,40.618381819227,-73.9566390839784,40.8222987495575,10
-74.0325939728768,40.618381819227,-73.9637312948134,40.7668901443142,10
-74.0325939728768,40.618381819227,-73.9539168603857,40.7875655651217,10
-74.0325939728768,40.618381819227,-73.7472121915282,40.5997001787104,10
-74.0325939728768,40.618381819227,-73.9606663778354,40.7676526213456,10
-74.0325939728768,40.618381819227,-73.9554417827908,40.7811414438304,10
-74.0325939728768,40.618381819227,-73.9790214360294,40.7796452971993,10
-74.0325939728768,40.618381819227,-73.9206221145248,40.8089926205976,10
-74.0325939728768,40.618381819227,-73.9482621763865,40.7880896626707,10
-74.0325939728768,40.618381819227,-73.9738295115084,40.7488273999227,10
-74.0325939728768,40.618381819227,-73.9754501183967,40.7429595893265,10
-74.0325939728768,40.618381819227,-73.948674870732,40.8145684107956,10
-74.0325939728768,40.618381819227,-73.9397400837437,40.8181889331132,9
-74.0325939728768,40.618381819227,-73.9441768608,40.8172003706852,9
-74.0325939728768,40.618381819227,-73.9712989408386,40.7651804387036,9
-74.0325939728768,40.618381819227,-73.96728083346,40.7906476423772,9
-74.0325939728768,40.618381819227,-73.9899107832324,40.7647103471799,9
-74.0325939728768,40.618381819227,-73.5909470406426,41.4121597857295,9
-74.0325939728768,40.618381819227,-74.3311596600157,43.0622428813706,9
-74.0325939728768,40.618381819227,-74.0023945384277,41.0960643892093,9
-74.0325939728768,40.618381819227,-73.958338981161,40.7625777120017,9
-74.0325939728768,40.618381819227,-73.9448146708942,40.8393352104947,9
-74.0325939728768,40.618381819227,-73.9689711824149,40.7888995761851,9
-74.0325939728768,40.618381819227,-73.9714833974634,40.7848894525824,9
-74.0325939728768,40.618381819227,-73.8910348817761,41.2853205129694,9
-74.0325939728768,40.618381819227,-73.9335524156808,40.7942091428735,9
-74.0325939728768,40.618381819227,-73.9781004239444,40.775819531022,9
-74.0325939728768,40.618381819227,-73.9440355728157,40.7904387910173,9
-74.0325939728768,40.618381819227,-73.9914554377266,40.7600417482608,9
-74.0325939728768,40.618381819227,-73.9778891246918,40.7659359670414,9
-74.0325939728768,40.618381819227,-73.9554444619527,40.7748106518161,9
-74.0325939728768,40.618381819227,-73.9840459947913,40.7676559170111,9
-74.0325939728768,40.618381819227,-73.9949685904171,40.7577670433263,9
-74.0325939728768,40.618381819227,-79.2449546153382,42.0909581605727,9
-74.0325939728768,40.618381819227,-73.9664251374966,40.755633134882,9
-74.0325939728768,40.618381819227,-73.9461475962353,40.7834056084753,9
-74.0325939728768,40.618381819227,-73.9618814266509,40.7694304083505,9
-74.0325939728768,40.618381819227,-73.9489213881479,40.7796220774597,9
-74.0325939728768,40.618381819227,-73.8520734632724,41.1695147564865,9
-74.0325939728768,40.618381819227,-73.9777056792686,40.786153216397,9
-74.0325939728768,40.618381819227,-75.9089213126774,43.9753990621042,9
-74.0325939728768,40.618381819227,-73.9872496279403,40.7798273526301,9
-74.0325939728768,40.618381819227,-73.9615915854458,40.7727147831357,9
-74.0325939728768,40.618381819227,-73.977672878566,40.760779088458,9
-74.0325939728768,40.618381819227,-73.9389011530679,40.7891390685882,9
-74.0325939728768,40.618381819227,-73.9508358702604,40.7845647061071,9
-74.0325939728768,40.618381819227,-73.9533322837219,40.7755798736655,9
-74.0325939728768,40.618381819227,-73.9379415492518,40.7987805892963,9
-74.0325939728768,40.618381819227,-74.0448965754519,41.1145422013771,9
-74.0325939728768,40.618381819227,-73.9480644529057,40.772527764152,9
-74.0325939728768,40.618381819227,-73.9338070232373,40.8002736436579,9
-74.0325939728768,40.618381819227,-73.9855127744757,40.7707587263892,9
-74.0325939728768,40.618381819227,-73.9439591445432,40.7954455021465,9
-74.0325939728768,40.618381819227,-73.791398191679,40.9157153016138,9
-74.0325939728768,40.618381819227,-73.9729749915628,40.7943021546304,9
-74.0325939728768,40.618381819227,-73.9356222497304,40.8019081894824,9
-74.0325939728768,40.618381819227,-73.9188637795223,40.8206217593109,9
-74.0325939728768,40.618381819227,-73.8729017531496,40.7104649153087,9
-74.0325939728768,40.618381819227,-73.9761815844762,40.778448307551,9
-74.0325939728768,40.618381819227,-73.9411561238771,40.785785580618,9
-74.0325939728768,40.618381819227,-73.9877521125132,40.7625730816204,8
-74.0325939728768,40.618381819227,-73.727557565184,43.0773032143667,8
-74.0325939728768,40.618381819227,-73.9611231766437,40.7670260428133,8
-74.0325939728768,40.618381819227,-73.987667745932,40.772889218994,8
-74.0325939728768,40.618381819227,-74.0901693438998,41.4630221204165,8
-74.0325939728768,40.618381819227,-73.6683916264285,41.4496515517658,8
-74.0325939728768,40.618381819227,-73.9808821740423,40.7720775889206,8
-74.0325939728768,40.618381819227,-73.9762768636619,40.7873456190641,8
-74.0325939728768,40.618381819227,-73.9374627466371,40.8172256254629,8
-74.0325939728768,40.618381819227,-73.8481535036919,40.8725386495447,8
-74.0325939728768,40.618381819227,-73.9521421839895,40.7793380227383,8
-74.0325939728768,40.618381819227,-73.9992457595645,41.2274410864642,8
-74.0325939728768,40.618381819227,-73.9473458228658,40.789347705322,8
-74.0325939728768,40.618381819227,-73.9425007559012,40.8357886157024,8
-74.0325939728768,40.618381819227,-73.9357037484035,40.8180116491411,8
-74.0325939728768,40.618381819227,-73.9703997206098,40.7912223983468,8
-74.0325939728768,40.618381819227,-73.9873829965303,40.7681791298125,8
-74.0325939728768,40.618381819227,-73.978185908135,40.7848096129112,8
-74.0325939728768,40.618381819227,-73.9631580539981,40.7763402028197,8
-74.0325939728768,40.618381819227,-73.9549808577564,40.775446021929,8
-74.0325939728768,40.618381819227,-79.3302346321169,42.4881902255115,8
-74.0325939728768,40.618381819227,-78.4209079118557,42.085423651052,8
-74.0325939728768,40.618381819227,-73.8633848084722,40.7381580714057,8
-74.0325939728768,40.618381819227,-73.9507753213451,40.7682793466654,8
-74.0325939728768,40.618381819227,-74.008102220529,40.7056584707679,8
-74.0325939728768,40.618381819227,-73.3881003486286,40.8464169622664,8
-74.0325939728768,40.618381819227,-73.9889992533974,40.7659622974861,8
-74.0325939728768,40.618381819227,-73.9506261830563,40.8032757487653,8
-74.0325939728768,40.618381819227,-73.9579076062463,40.7673061572652,8
-74.0325939728768,40.618381819227,-73.9704227740895,40.7577232313209,8
-74.0325939728768,40.618381819227,-73.9402906947927,40.7955772701803,8
-74.0325939728768,40.618381819227,-73.7822961256474,42.8472553070611,8
-74.0325939728768,40.618381819227,-76.5630135675679,42.9299481246034,8
-74.0325939728768,40.618381819227,-73.8346856424184,40.7006087618687,8
-74.0325939728768,40.618381819227,-73.9559889055136,40.7699367995047,8
-74.0325939728768,40.618381819227,-73.9607842438349,40.8008667397532,8
-74.0325939728768,40.618381819227,-73.9201080722108,41.2921835833906,8
-74.0325939728768,40.618381819227,-73.7995605202468,40.7145881574011,8
-74.0325939728768,40.618381819227,-72.2703094112556,40.9256789962052,8
-74.0325939728768,40.618381819227,-73.9513615418864,40.8289457758649,8
-74.0325939728768,40.618381819227,-73.9791195534036,40.7914464798579,8
-74.0325939728768,40.618381819227,-73.9473701586392,40.7734818010995,8
-74.0325939728768,40.618381819227,-73.938944067675,40.8349001750917,8
-74.0325939728768,40.618381819227,-73.6755629663528,41.0267380684655,8
-74.0325939728768,40.618381819227,-73.82292237402,40.8189622573151,8
-74.0325939728768,40.618381819227,-73.9573769440886,40.8202176261609,8
-74.0325939728768,40.618381819227,-73.8463937802516,40.7270021947381,8
-74.0325939728768,40.618381819227,-73.6684662593542,42.7249827072103,8
-74.0325939728768,40.618381819227,-73.9381863420348,40.7952507564775,8
-74.0325939728768,40.618381819227,-73.9680813126466,40.7891929393101,8
-74.0325939728768,40.618381819227,-73.9972172389026,40.7521350611473,8
-74.0325939728768,40.618381819227,-73.9743154090898,40.7899153285756,8
-74.0325939728768,40.618381819227,-73.9534704485361,40.8044737491491,8
-74.0325939728768,40.618381819227,-73.8919069224423,40.8660526920698,8
-74.0325939728768,40.618381819227,-73.8423205307641,40.8828168780431,8
-74.0325939728768,40.618381819227,-74.0087098762793,40.713699255094,8
-74.0325939728768,40.618381819227,-73.7938272588286,41.5680262751615,8
-74.0325939728768,40.618381819227,-73.9766457456426,40.7778142848033,8
-74.0325939728768,40.618381819227,-73.6872583835666,40.9780921441922,8
-74.0325939728768,40.618381819227,-73.9888905131453,40.7610125065701,8
-74.0325939728768,40.618381819227,-73.9515598555303,40.7705588391003,8
-74.0325939728768,40.618381819227,-73.951999619113,40.7829723079138,7
-74.0325939728768,40.618381819227,-73.9453045581392,40.7805561106289,7
-74.0325939728768,40.618381819227,-73.9245160439116,40.8673992897903,7
-74.0325939728768,40.618381819227,-73.97240995006,40.7836216047166,7
-74.0325939728768,40.618381819227,-73.9556023098441,40.7663312125098,7
-74.0325939728768,40.618381819227,-73.9551221989399,40.7669849062917,7
-74.0325939728768,40.618381819227,-74.0463738385716,41.9847067671248,7
-74.0325939728768,40.618381819227,-73.9763307058298,40.7923873477374,7
-74.0325939728768,40.618381819227,-73.9050870007191,40.8309816077693,7
-74.0325939728768,40.618381819227,-73.9677435843731,40.7900174689559,7
-74.0325939728768,40.618381819227,-73.9300778815592,40.8505579224469,7
-74.0325939728768,40.618381819227,-74.0178283921122,40.7065999533602,7
-74.0325939728768,40.618381819227,-73.8579128154919,40.883262047475,7
-74.0325939728768,40.618381819227,-73.981283482202,40.7888031257925,7
-74.0325939728768,40.618381819227,-73.9819262871798,40.7846360091524,7
-74.0325939728768,40.618381819227,-73.9496736076646,40.7744525865659,7
-74.0325939728768,40.618381819227,-73.9498301354845,40.7881384883348,7
-74.0325939728768,40.618381819227,-77.0409661681212,42.1392408176631,7
-74.0325939728768,40.618381819227,-73.8534861233141,40.7020776786588,7
-74.0325939728768,40.618381819227,-73.9907368699997,40.7584811687431,7
-74.0325939728768,40.618381819227,-73.9624690622422,40.7610506681337,7
-74.0325939728768,40.618381819227,-73.9228697934615,40.8488176137106,7
-74.0325939728768,40.618381819227,-73.8619624591636,40.847237066217,7
-74.0325939728768,40.618381819227,-73.9633320968244,40.7555625401324,7
-74.0325939728768,40.618381819227,-73.9554409577949,40.7869171003143,7
-74.0325939728768,40.618381819227,-73.9150219022679,40.8431538431673,7
-74.0325939728768,40.618381819227,-73.9726069260053,40.7975668073233,7
-74.0325939728768,40.618381819227,-73.980886076045,40.7563747795174,7
-74.0325939728768,40.618381819227,-73.9696662326146,40.7924709980217,7
-74.0325939728768,40.618381819227,-73.8952278203652,40.8676784107989,7
-74.0325939728768,40.618381819227,-73.9933340462333,40.7600149568314,7
-74.0325939728768,40.618381819227,-73.8599562064194,40.8234636239997,7
-74.0325939728768,40.618381819227,-73.9788582326193,40.7897480260443,7
-74.0325939728768,40.618381819227,-73.9480818497677,40.8271275576985,7
-74.0325939728768,40.618381819227,-73.9466120340801,40.7786483876908,7
-74.0325939728768,40.618381819227,-73.9466767806294,40.7744332873197,7
-74.0325939728768,40.618381819227,-73.9032267043504,40.8577198303913,7
-74.0325939728768,40.618381819227,-73.9713326465447,40.7490170266992,7
-74.0325939728768,40.618381819227,-73.8356626629469,40.9305007078051,7
-74.0325939728768,40.618381819227,-73.9795133385784,40.7418065807029,7
-74.0325939728768,40.618381819227,-72.3435740558149,40.9064165478695,7
-74.0325939728768,40.618381819227,-73.9378288049303,40.8153562420837,7
-74.0325939728768,40.618381819227,-73.9915412430015,40.7497314026412,7
-74.0325939728768,40.618381819227,-73.8956857816025,40.6712626017422,7
-74.0325939728768,40.618381819227,-73.9365373626676,40.8006587960763,7
-74.0325939728768,40.618381819227,-73.9342858781523,40.7955260414437,7
-74.0325939728768,40.618381819227,-73.8432730431343,40.9318387898658,7
-74.0325939728768,40.618381819227,-73.9692785461787,40.7994012382957,7
-74.0325939728768,40.618381819227,-73.9134916237624,40.8233949454296,7
-74.0325939728768,40.618381819227,-73.8516409602959,40.7894491787365,7
-74.0325939728768,40.618381819227,-74.1101366094566,41.1241524551203,7
-74.0325939728768,40.618381819227,-73.9747421994377,40.7536475910018,7
-74.0325939728768,40.618381819227,-73.8359138106307,40.9139847453409,7
-74.0325939728768,40.618381819227,-73.9319249002927,40.7992954609531,7
-74.0325939728768,40.618381819227,-74.3022262751562,44.853154079173,7
-74.0325939728768,40.618381819227,-73.9908238601376,40.7634585744156,7
-74.0325939728768,40.618381819227,-73.9546245522906,40.7676691449299,7
-74.0325939728768,40.618381819227,-73.9579791520214,40.7834406580282,7
-74.0325939728768,40.618381819227,-74.1032354278659,40.6128172490203,7
-74.0325939728768,40.618381819227,-73.9131208966564,40.8245443466816,7
-74.0325939728768,40.618381819227,-73.8954215711312,40.8579194863407,7
-74.0325939728768,40.618381819227,-73.9404291142651,40.8283765346683,7
-74.0325939728768,40.618381819227,-75.0491063073805,42.4623009688592,7
-74.0325939728768,40.618381819227,-73.9518109633756,40.7715244427511,7
-74.0325939728768,40.618381819227,-72.4620380820678,40.8897982624932,7
-74.0325939728768,40.618381819227,-73.9833266977091,40.759684116718,7
-74.0325939728768,40.618381819227,-73.9845617816365,40.7513265516413,7
-74.0325939728768,40.618381819227,-73.8482079944612,40.7243809137888,7
-74.0325939728768,40.618381819227,-73.9580612641417,40.7712255799472,7
-74.0325939728768,40.618381819227,-73.857682767204,41.3455333211589,7
-74.0325939728768,40.618381819227,-73.9680792360981,40.7638206506824,7
-74.0325939728768,40.618381819227,-73.9877758260379,40.7219568099872,7
-74.0325939728768,40.618381819227,-73.9536212963484,40.7731796371534,7
-74.0325939728768,40.618381819227,-73.9833001065069,40.7788671284752,7
-74.0325939728768,40.618381819227,-73.9618007042623,40.7753221683344,7
-74.0325939728768,40.618381819227,-73.8818549922836,40.7461316499395,7
-74.0325939728768,40.618381819227,-73.9838211001043,40.7728122981493,7
